id,creation_date,post_id,post_history_type_id,revision_guid,user_id,text,comment
115039,9/17/2008 8:29:32,81132,1,5ef70f52-5cf1-46b3-9f66-3917be2af2ff,,Read Firefox 3 bookmarks,
115049,9/17/2008 8:32:48,81150,1,a5babb49-f9da-4ae8-8c82-aee6c0ffd6b6,,Best way to tackle global hotkey processing in c#?,
115148,9/17/2008 8:43:48,81202,1,2c32e6d3-ebc6-4e01-8bc0-4f1f72e42af3,,Segfault on stack overflow,
115210,9/17/2008 8:50:24,81236,1,3efd6134-b85e-47fd-b12a-2870b3c4380c,,How can I view the allocation unit size of a NTFS partition in Vista ?,
115256,9/17/2008 8:57:17,81272,1,5314d61b-ae71-4828-add9-51d2e21d00a4,,Mac OS X Terminal: Move cursor word by word,
115328,9/17/2008 9:00:32,81294,1,38d082e8-8ea5-4b34-ae1b-cce8185ec4bc,,sizeof(bitfield_type) legal in ANSI C?,
115577,9/17/2008 9:38:31,81512,1,90ca4712-50ba-48c9-9d80-c603da175aa8,,Can't Drag Items Onto An Empty List Using Scriptaculous Sortables,
115682,9/5/2008 16:50:24,46281,1,5017ffef-3d46-40ff-bea5-d3076b68bd26,,How do DVCSs (DRCSs) work?,
115776,9/17/2008 9:42:58,81533,1,05243ed9-3ae0-4d87-aaeb-a0b4cceba6f1,,Database Design Lookup tables.,
115788,9/17/2008 10:02:24,81644,1,585c1957-5d10-4710-b71c-69eb0163354b,,How to timeout a mysql++ query in c++,
115959,9/17/2008 10:24:13,81791,1,858ac4ca-6a5c-4b78-b686-84481ebd4c79,,Does the VFW (Video For Windows) API support Alpha Channel Transparency?,
116152,9/17/2008 10:47:32,81945,1,e0198594-6855-4ae0-b118-f18ddeafaa1f,,Hide  google Toolbar  by javascript,
116346,9/17/2008 11:14:29,82093,1,9108ec4a-37f5-4418-9e6f-36eddd2b8adf,,Y-Modem Implementaion for .Net,
116749,9/17/2008 12:05:30,82361,1,e9182201-a764-483d-937b-9c28848841d4,,website or webapplication in.ASP.NET,
116790,9/17/2008 12:10:33,82398,1,c05c93fe-3778-4e85-8fb6-dde73976dd5f,,How to match URIs in text?,
117418,9/17/2008 13:00:28,82878,1,f509c4e9-ee3f-4fa5-980a-c16fee04dabc,,Does anyone use Iron speed designer for rapid asp.net development?,
117766,9/17/2008 13:24:03,83122,1,6c723e45-c5a7-4980-8541-7ec52d5b4f36,,WCF Oracle adaptor and UDT,
117772,9/17/2008 13:24:15,83126,1,e6ffb32a-751d-45bc-bf6e-be4189965535,,Consequences of changing USERPostMessageLimit,
117780,9/17/2008 13:24:32,83130,1,04e93813-7e59-4f7b-bcf3-b5086b6b97b1,,ORA-00161: transaction branch length 103 is illegal (maximum allowed 64,
118209,9/17/2008 13:52:13,83443,1,1703da56-3aee-4e07-8a34-cd2e4513c7c5,,How to Update to Revision using Subclipse SVN plugin?,
118293,9/17/2008 13:58:30,83512,1,46228045-ae27-4ede-9afb-574c770402cc,,C++ Class design from database schema,
118576,9/17/2008 14:15:57,83699,1,23565028-0818-4f0f-a758-e03d82b65019,,Does any one know any good resouces for creating Visual Slick macros?,
118625,9/17/2008 5:35:42,80319,1,bc9b89a8-a8b7-419e-b1cd-afc3c6e86fae,,"Convert 00:00:00 to hours, minutes, seconds",
119128,9/17/2008 14:40:43,83953,1,ec8423b4-b0de-4b54-8347-8e297b58acc2,,php problem,
119301,9/17/2008 15:08:09,84243,1,741bcb75-dd36-4312-aa7a-a9ef90f2ee08,,How to force browser to reload updated XML file?,
119357,9/17/2008 15:11:34,84285,1,70db4aee-095c-4ba7-b01a-4748d305086b,,calling thread.start() within its own constructor,
119423,9/17/2008 15:16:05,84331,1,c8d09271-c932-4f44-afbd-4d00bf99f68c,,Excel - Macro to conditionally copy rows to another worksheet,
119535,9/17/2008 15:23:30,84422,1,19fc2c1c-2eab-486a-aaf7-b3c377dda87a,,XSLT performance: call-template vs apply-template,
119791,9/17/2008 15:39:38,84626,1,fe76af2f-e364-4dce-a63d-32f62c50f197,,Passing EXE data down to one or more DLLs,
119818,9/17/2008 15:40:33,84644,1,7bf4a7a4-109f-4706-a3be-dca037461c2b,,Hibernate Query By Example and Projections,
120331,9/17/2008 16:26:09,85010,1,a2871086-69ed-491f-9ad7-18735db5ace9,,Object Oriented Update Approach,
120568,9/17/2008 16:45:27,85195,1,3c998469-2c7b-4701-978b-bff700900b00,,Best way to version control T-SQL?,
120894,9/17/2008 17:09:11,85450,1,2d0652d7-d71f-4828-b3a1-d49be4a97b4c,,SQL Server 2005 Linked Server to DB2 Performance issue,
120925,9/17/2008 17:12:26,85479,1,8823d0ab-d5a7-4a40-b869-a021fdcee0ac,,C# Unsafe/Fixed Code,
121375,9/17/2008 17:51:06,85816,1,49dfa330-9397-4d3c-9d5a-89d4d5ea20c7,,Force https,
121480,9/17/2008 17:01:26,85374,1,e782c1ed-a25a-4cca-9cb5-39a274369a3a,,World's First Programming _Language_ ??,
121637,9/17/2008 18:10:26,85996,1,8a99c3dd-a111-4044-a239-645bbf1d8076,,How do I create a folder in VB if it doesn't exist?,
121747,9/17/2008 18:19:11,86083,1,0528e25a-b380-44f3-8e99-057442f75ac9,,Any good recommendations for MP3/Sound libraries for java?,
121991,9/17/2008 18:44:34,86271,1,8f2666c6-7a4d-4bcd-8331-5dba938b3cd2,,How do you search for an XML comment covering N lines of a file?,
122404,9/17/2008 19:13:32,86539,1,fdc3fea0-876a-4644-92a7-15ae23dc907f,,How to Modify config file on clickonce deployment?,
122833,9/17/2008 19:48:18,86902,1,63c864e4-a746-434d-87a2-5e5aef3dd363,,Opening Javascript based popup ads on the same page.,
122848,9/17/2008 19:49:05,86913,1,e47b4a32-fe01-4cbd-9c9d-2150602f326f,,What's a good way to store raster data?,
122924,9/15/2008 21:11:30,67015,1,4117534b-1ba7-4259-a5b1-ab3c165e6fd5,,Using boost-python with C++ in Linux,
123064,9/17/2008 20:05:19,87062,1,87d45840-a798-42eb-877c-eb8abed6aa2b,,Color reduction (in Java),
123286,9/17/2008 20:24:11,87222,1,fc939161-89fe-4a5a-8c40-3a788312868b,,representing CRLF using Hex in C#,
123311,9/17/2008 20:25:06,87230,1,4d3f44b7-d0c8-49c2-a587-672e0a3beecb,,How to edit sessions parameters on Oracle 10g XE?,
123408,9/17/2008 20:30:13,87294,1,e7803156-9def-40b2-8cf6-9ccd0c630513,,How do I limit the number of simultaneous downloads in Asp.net and/or IIS?,
123547,9/17/2008 20:38:50,87408,1,57d5bdd0-5505-4be7-a4cb-04d2c5b87669,,get contacts from email account,
123958,9/17/2008 21:09:43,87694,1,1b80d5e7-e3f0-4fd4-b8ab-ccf1bb648961,,I'm using Wincrypt for Diffie-Hellman-- can I export the shared secret in plain text?,
123994,9/17/2008 20:57:02,87590,1,6b08894e-7769-4a68-ba0a-dc04b956ced3,,textboxes in Datarepeater dynamicly 'databound',
124028,9/17/2008 21:16:40,87760,1,fa541f27-ccda-4a59-aa6c-8e09d10df89b,,Why do some conversions from wmv to flv with ffmpeg fail?,
124041,9/17/2008 21:17:49,87769,1,1e8973de-7fb7-48b5-a8ed-efa7fc275bb9,,how to connect oracle?,
124127,9/17/2008 21:24:00,87818,1,ca26f565-5a5d-4853-9bef-57164e297f76,,passing or reading .net cookie in php page,
124189,9/17/2008 20:43:45,87468,1,093ccbd3-b1f2-4451-935e-6453152ec408,,How might I pass variables through to cached content in PHP?,
124270,9/17/2008 21:33:32,87902,1,2f8dbf4e-b2b4-4faa-99c7-1ec692c23410,,Desperately Need a Regex,
124711,9/17/2008 22:14:40,88243,1,53ae67a1-248a-41c0-821b-afad6385807d,,Files not extracted from .jar file when run,
124727,9/17/2008 16:09:15,84884,1,7d8b6630-b36b-48e8-9cd6-6a4a315ba998,,JMS (esp Tibco EMS) can I have an environment with in a message broker,
124736,9/17/2008 22:16:44,88259,1,cc805143-6b9f-45dc-a0a3-1a171c6e496f,,How do you configure django for simple development and deployment?,
124754,9/17/2008 21:48:52,88030,1,a8d4599c-13a0-416d-b66f-c84192026360,,C#: Import/Export Settings into/from a File,
124887,9/17/2008 22:34:25,88381,1,da73ff3e-d629-499a-8471-c196899a9977,,SQLServer tempDB growing infinitely,
125012,9/17/2008 22:48:40,88471,1,66a6a879-0625-45c0-acc1-06011656fce5,,Is there a plugin in Eclipse for applying tags to files ?,
125158,9/17/2008 23:05:00,88546,1,fef01cd9-b5a6-46a8-bb74-f29da119dd1d,,"Perl: why is the if statement slower than ""and""?",
125180,9/17/2008 22:45:41,88455,1,1a8125e5-4459-462a-8f10-2c1e3a27c965,,How do I represent features v. tasks in FogBugz 6?,
125261,9/17/2008 23:17:12,88613,1,66a7b7e9-eee8-4edd-a842-507e3a1cc329,,How do I split a string into a list Python?,
125289,9/17/2008 23:23:40,88646,1,fdabcaa3-1551-491d-aa4f-7f3e5919c6aa,,Kerberos Delegation for Clients Ouside the Firewall,
125477,9/17/2008 23:51:53,88773,1,d15c32d0-355b-4e67-9e44-517295436106,,Flatten XML to HTML table using XSLT,
125557,9/18/2008 0:09:18,88831,1,6bf516ee-d167-46e7-b83b-b6195dcc3ddf,,Code in PHP for the ceiling function,
125565,9/18/2008 0:10:55,88836,1,8cb847ed-4905-4bb7-919c-b2095e1e95a8,,PDF Imposition in PHP,
126167,9/18/2008 1:18:45,89149,1,0002dd2a-71e5-4d93-a3c7-3a9be6a75095,,C#: Why does Settings PropertyValues have 0 items?,
126834,9/18/2008 3:29:50,89752,1,e2eaae9c-d339-469e-ab11-45beea3c859e,,Hierachy recordset in ms access,
127436,9/18/2008 5:12:45,90217,1,d206d70a-d8e3-4d1d-a259-7364b2dba9c9,,What is the best way to connect remotely to a mac,
127604,9/18/2008 5:33:18,90308,1,f6fdc540-7608-44df-b243-51fc478b9a9b,,"What languages do date, time, and calendar operations really well?",
127639,9/18/2008 5:35:47,90313,1,6ef5ee9d-dd98-4e41-b779-7d47524ca9f9,,Track installs of software,
127755,9/18/2008 6:07:21,90428,1,d3e71d34-4278-4f9f-9108-81eb8bc5a285,,Is there an ldap C/C++ library that provides fail over?,
127875,9/18/2008 6:34:13,90517,1,bd9dee97-a30a-4c26-907e-231cf1313d48,,Should I mysql_real_escape_string all the cookies I get from the user to avoid mysql injection in php?,
127911,9/18/2008 6:24:52,90493,1,b52c387b-4f79-4607-bf04-129d29c82fa4,,long to HWND (VS8 C++),
127968,9/18/2008 6:51:07,90586,1,ea8e496e-417c-44e9-96d8-a69b1bd216a4,,Create Web Client Solution dialog closes on click or tab out of default field without messages,
128065,9/18/2008 5:50:14,90365,1,fdf01e23-ab42-481d-8c9c-b2a8070ec13a,,Is it possible to increase the 256 character limit in excel validation drop down boxes?,
128076,9/17/2008 20:50:16,87535,1,3d6ef007-54a7-4e41-8773-880ce99bf5da,,Sharepoint custom content feature with Word Quick Parts and Document Information Panel,
128093,9/18/2008 5:58:46,90401,1,5be7fbbf-98ca-43d7-96af-c4246fa6471e,,How to Create PCL file from MS word,
128165,9/18/2008 7:28:45,90713,1,61d99b7d-19d9-4ced-b9ee-db1614930581,,re-rendering of combox store in Gwt-Ext,
128326,9/18/2008 8:01:02,90829,1,1d97afa4-b51b-417f-92dd-df48f83a4428,,How to check PDF-A 1b compliance with open source tools?,
128397,9/18/2008 7:24:44,90704,1,f10a008e-e167-4433-ba27-bb24a8def04b,,keyboard scancodes,
128415,9/18/2008 8:18:08,90891,1,8ca0861d-4f43-445c-ba38-50db36d60262,,Control Fujitsu Softune debugger,
128787,9/18/2008 9:19:23,91150,1,0c0263e1-ac20-4c08-879c-04bc2f73132f,,Mysql stored procedure,
128849,9/18/2008 9:28:00,91196,1,462e2053-9c73-4db7-b0e2-8185b8720e2a,,Delete DataGridView line,
129089,9/18/2008 9:46:30,91275,1,b2dbc40c-c498-432a-b8c0-b33667ff076f,,Is WebRequest The Right C# Tool For Interacting With Websites?,
129124,9/18/2008 7:20:55,90693,1,79c601c3-fb26-4fb3-a40c-fb7ec033aa85,,Problem with TVN_SELCHANGED on CTreeCtrl object,
129223,9/18/2008 10:18:23,91434,1,5fde767b-c5b2-4087-81c9-ee42973c3e56,,javascript message box,
129227,9/18/2008 10:27:07,91479,1,fa4b1c84-f462-43b3-9ce9-641a30f98e49,,How to change default order of Group By clause in mysql,
129289,9/17/2008 16:23:45,84992,1,696bb074-e9d9-4ca3-bbee-e1c48436c8d6,,Change default port when registering a new SQL 2000 server,
129294,9/18/2008 10:04:05,91355,1,a034a9ef-6d59-41fc-b483-7266690f3fe3,,"GnuPG: ""decryption failed: secret key not available"" error from gpg on Windows",
129303,9/18/2008 8:19:35,90899,1,05d1b890-d143-4c95-a171-1a4a2c8dbe2f,,.NET: Get all Outlook calendar items,
129599,9/18/2008 11:19:54,91721,1,19a37a37-18ce-4128-8e49-e1ddac726577,,iframe sizing,
129797,9/18/2008 8:41:42,90988,1,a70b7009-9067-45f7-93e6-dbfb81c9a602,,Eclipse 3.3.2/MyEclipse doesn't recognize xml as ant files,
130302,9/18/2008 12:43:34,92196,1,586f1c13-8b17-41b3-b97f-996861fb67f4,,why does my D2009 exe produce emails with attachments named ATTnnnnn.DAT,
130603,9/18/2008 11:21:05,91731,1,22786807-9905-4512-881c-a433504af702,,JIRA - Updating summary from post function,
